achat_id,no_achat,date_commande_id,date_prevue_id,date_reception_id,fournisseur_id,produit_id,quantite,cout_unitaire,montant,statut,est_retour,retard_jours
949,ACH-70318,20240923,20241007,20241007,14,159,12,166.16,1993.92,Recue,0,0
950,ACH-70319,20241003,20241017,20241017,14,178,36,116.97,4210.92,Recue,0,0
951,ACH-70319,20241003,20241017,20241017,14,39,12,119.66,1435.92,Recue,0,0
952,ACH-70320,20241021,20241104,20241104,14,49,60,30.58,1834.8,Recue,0,0
953,ACH-70320,20241021,20241104,20241104,14,172,48,216.67,10400.16,Recue,0,0
954,ACH-70320,20241021,20241104,20241104,14,127,36,170.72,6145.92,Recue,0,0
955,ACH-70320,20241021,20241104,20241104,14,129,60,45.49,2729.4,Recue,0,0
956,ACH-70321,20241101,20241115,20241117,14,37,12,16.31,195.72,Recue,0,2
957,ACH-70322,20241110,20241124,20241124,14,159,12,166.16,1993.92,Recue,0,0
958,ACH-70322,20241110,20241124,20241124,14,172,36,216.67,7800.12,Recue,0,0
959,ACH-70322,20241110,20241124,20241124,14,39,60,119.66,7179.6,Recue,0,0
960,ACH-70323,20241128,20241212,20241212,14,39,36,119.66,4307.76,Recue,0,0
961,ACH-70323,20241128,20241212,20241212,14,37,60,16.31,978.6,Recue,0,0
962,ACH-70324,20241217,20241231,20250107,14,49,12,30.58,366.96,Recue,0,7
963,ACH-70324,20241217,20241231,20250107,14,171,36,83.7,3013.2,Recue,0,7
964,ACH-70324,20241217,20241231,20250107,14,161,12,62.84,754.08,Recue,0,7
965,ACH-70324,20241217,20241231,20250107,14,138,120,86.38,10365.6,Recue,0,7
966,ACH-70325,20241226,20250109,20250114,14,63,60,242.15,14529.0,Recue,0,5
967,ACH-70325,20241226,20250109,20250114,14,139,96,198.93,19097.28,Recue,0,5
968,ACH-70325,20241226,20250109,20250114,14,171,36,83.7,3013.2,Recue,0,5
969,ACH-70326,20250108,20250122,20250122,14,37,96,16.65,1598.4,Recue,0,0
970,ACH-70327,20250120,20250203,20250203,14,172,240,221.22,53092.8,Recue,0,0
971,ACH-70327,20250120,20250203,20250203,14,37,48,16.65,799.2,Recue,0,0
972,ACH-70327,20250120,20250203,20250203,14,38,120,319.94,38392.8,Recue,0,0
973,ACH-70327,20250120,20250203,20250203,14,129,240,46.45,11148.0,Recue,0,0
974,ACH-70328,20250204,20250218,20250218,14,175,96,96.85,9297.6,Recue,0,0
975,ACH-70328,20250204,20250218,20250218,14,63,240,247.24,59337.6,Recue,0,0
976,ACH-70328,20250204,20250218,20250218,14,138,36,88.19,3174.84,Recue,0,0
977,ACH-70328,20250204,20250218,20250218,14,171,12,85.46,1025.52,Recue,0,0
978,ACH-70329,20250217,20250303,20250303,14,139,120,203.11,24373.2,Recue,0,0
979,ACH-70329,20250217,20250303,20250303,14,175,96,96.85,9297.6,Recue,0,0
980,ACH-70330,20250303,20250317,20250317,14,178,24,119.43,2866.32,Recue,0,0
981,ACH-70330,20250303,20250317,20250317,14,138,12,88.19,1058.28,Recue,0,0
982,ACH-70330,20250303,20250317,20250317,14,37,24,16.65,399.6,Recue,0,0
983,ACH-70331,20250316,20250330,20250330,14,161,36,64.16,2309.76,Recue,0,0
984,ACH-70331,20250316,20250330,20250330,14,53,36,180.55,6499.8,Recue,0,0
985,ACH-70332,20250325,20250408,20250408,14,171,120,85.46,10255.2,Recue,0,0
986,ACH-70332,20250325,20250408,20250408,14,39,60,122.17,7330.2,Recue,0,0
987,ACH-70332,20250325,20250408,20250408,14,182,240,58.06,13934.4,Recue,0,0
988,ACH-70332,20250325,20250408,20250408,14,39,120,122.17,14660.4,Recue,0,0
989,ACH-70332,20250325,20250408,20250408,14,169,240,282.28,67747.2,Recue,0,0
990,ACH-70333,20250409,20250423,20250423,14,175,60,96.85,5811.0,Recue,0,0
991,ACH-70333,20250409,20250423,20250423,14,63,120,247.24,29668.8,Recue,0,0
992,ACH-70333,20250409,20250423,20250423,14,38,24,319.94,7678.56,Recue,0,0
993,ACH-70333,20250409,20250423,20250423,14,129,240,46.45,11148.0,Recue,0,0
994,ACH-70333,20250409,20250423,20250423,14,182,36,58.06,2090.16,Recue,0,0
995,ACH-70334,20250426,20250510,20250510,14,38,96,319.94,30714.24,Recue,0,0
996,ACH-70335,20250511,20250525,20250525,14,160,48,41.56,1994.88,Recue,0,0
997,ACH-70335,20250511,20250525,20250525,14,53,96,180.55,17332.8,Recue,0,0
998,ACH-70336,20250521,20250604,20250609,14,181,36,312.4,11246.4,Recue,0,5
999,ACH-70336,20250521,20250604,20250609,14,159,12,169.65,2035.8,Recue,0,5
1000,ACH-70336,20250521,20250604,20250609,14,181,60,312.4,18744.0,Recue,0,5
1001,ACH-70336,20250521,20250604,20250609,14,37,60,16.65,999.0,Recue,0,5
1002,ACH-70337,20250531,20250614,20250614,14,38,-12,319.94,-3839.28,Recue,1,0
1003,ACH-70337,20250531,20250614,20250614,14,127,120,174.31,20917.2,Recue,0,0
1004,ACH-70337,20250531,20250614,20250614,14,171,24,85.46,2051.04,Recue,0,0
1005,ACH-70338,20250612,20250626,20250626,14,181,48,312.4,14995.2,Recue,0,0
1006,ACH-70339,20250628,20250712,20250718,14,37,240,16.65,3996.0,Recue,0,6
1007,ACH-70340,20250707,20250721,20250807,14,129,120,46.45,5574.0,Recue,0,17
1008,ACH-70340,20250707,20250721,20250807,14,130,24,323.89,7773.36,Recue,0,17
1009,ACH-70340,20250707,20250721,20250807,14,53,12,180.55,2166.6,Recue,0,17
1010,ACH-70341,20250725,20250808,20250808,14,63,120,247.24,29668.8,Recue,0,0
1011,ACH-70341,20250725,20250808,20250808,14,182,120,58.06,6967.2,Recue,0,0
1012,ACH-70341,20250725,20250808,20250808,14,49,-15,31.22,-468.3,Recue,1,0
1013,ACH-70342,20250812,20250826,20250826,14,171,120,85.46,10255.2,Recue,0,0
1014,ACH-70342,20250812,20250826,20250826,14,127,96,174.31,16733.76,Recue,0,0
1015,ACH-70343,20250824,20250907,20250907,14,37,36,16.65,599.4,Recue,0,0
1016,ACH-70343,20250824,20250907,20250907,14,130,36,323.89,11660.04,Recue,0,0
1017,ACH-70343,20250824,20250907,20250907,14,38,24,319.94,7678.56,Recue,0,0
1018,ACH-70344,20250907,20250921,20250926,14,53,24,180.55,4333.2,Recue,0,5
1019,ACH-70345,20250919,20251003,20251006,14,172,24,221.22,5309.28,Recue,0,3
1020,ACH-70345,20250919,20251003,20251006,14,39,120,122.17,14660.4,Recue,0,3
1021,ACH-70346,20251008,20251022,20251022,14,171,240,85.46,20510.4,Recue,0,0
1022,ACH-70347,20251023,20251106,20251106,14,182,24,58.06,1393.44,Recue,0,0
1023,ACH-70347,20251023,20251106,20251106,14,45,240,78.37,18808.8,Recue,0,0
1024,ACH-70348,20251101,20251115,20251115,14,139,240,203.11,48746.4,Recue,0,0
1025,ACH-70349,20251118,20251202,20251202,14,181,60,312.4,18744.0,Recue,0,0
1026,ACH-70350,20251206,20251220,20251220,14,45,96,78.37,7523.52,Recue,0,0
1027,ACH-70350,20251206,20251220,20251220,14,129,96,46.45,4459.2,Recue,0,0
1028,ACH-70350,20251206,20251220,20251220,14,178,48,119.43,5732.64,Recue,0,0
1029,ACH-70350,20251206,20251220,20251220,14,178,120,119.43,14331.6,Recue,0,0
1030,ACH-70351,20251220,20260103,,14,172,240,221.22,53092.8,En transit,0,
1031,ACH-70351,20251220,20260103,,14,171,36,85.46,3076.56,En transit,0,
1032,ACH-70351,20251220,20260103,,14,53,48,180.55,8666.4,En transit,0,
1033,ACH-70351,20251220,20260103,,14,182,60,58.06,3483.6,En transit,0,
1034,ACH-70352,20251230,20260113,,14,181,12,312.4,3748.8,En transit,0,
1035,ACH-70352,20251230,20260113,,14,138,120,88.19,10582.8,En transit,0,
1036,ACH-70353,20240120,20240305,20240305,15,28,240,140.77,33784.8,Recue,0,0
1037,ACH-70353,20240120,20240305,20240305,15,152,24,265.82,6379.68,Recue,0,0
1038,ACH-70353,20240120,20240305,20240305,15,153,36,113.61,4089.96,Recue,0,0
1039,ACH-70354,20240201,20240317,20240317,15,136,120,110.14,13216.8,Recue,0,0
1040,ACH-70354,20240201,20240317,20240317,15,149,24,108.85,2612.4,Recue,0,0
1041,ACH-70354,20240201,20240317,20240317,15,131,120,36.32,4358.4,Recue,0,0
1042,ACH-70354,20240201,20240317,20240317,15,141,240,307.78,73867.2,Recue,0,0
1043,ACH-70355,20240213,20240329,20240329,15,141,96,307.78,29546.88,Recue,0,0
1044,ACH-70355,20240213,20240329,20240329,15,143,60,215.92,12955.2,Recue,0,0
1045,ACH-70355,20240213,20240329,20240329,15,150,48,339.92,16316.16,Recue,0,0
1046,ACH-70355,20240213,20240329,20240329,15,153,12,113.61,1363.32,Recue,0,0
1047,ACH-70356,20240303,20240417,20240417,15,148,24,296.06,7105.44,Recue,0,0
1048,ACH-70356,20240303,20240417,20240417,15,142,-60,98.85,-5931.0,Recue,1,0
1049,ACH-70356,20240303,20240417,20240417,15,141,96,307.78,29546.88,Recue,0,0
1050,ACH-70356,20240303,20240417,20240417,15,141,12,307.78,3693.36,Recue,0,0
1051,ACH-70357,20240323,20240507,20240507,15,133,48,61.66,2959.68,Recue,0,0
1052,ACH-70357,20240323,20240507,20240507,15,131,240,36.32,8716.8,Recue,0,0
1053,ACH-70357,20240323,20240507,20240507,15,150,240,339.92,81580.8,Recue,0,0
1054,ACH-70357,20240323,20240507,20240507,15,10,12,87.08,1044.96,Recue,0,0
1055,ACH-70358,20240406,20240521,20240521,15,154,240,323.13,77551.2,Recue,0,0
1056,ACH-70358,20240406,20240521,20240521,15,141,120,307.78,36933.6,Recue,0,0
1057,ACH-70358,20240406,20240521,20240521,15,136,48,110.14,5286.72,Recue,0,0
1058,ACH-70358,20240406,20240521,20240521,15,17,36,307.26,11061.36,Recue,0,0
1059,ACH-70359,20240421,20240605,20240605,15,149,60,108.85,6531.0,Recue,0,0
1060,ACH-70359,20240421,20240605,20240605,15,148,48,296.06,14210.88,Recue,0,0
1061,ACH-70359,20240421,20240605,20240605,15,142,48,98.85,4744.8,Recue,0,0
1062,ACH-70360,20240505,20240619,20240709,15,150,12,339.92,4079.04,Recue,0,20
1063,ACH-70361,20240524,20240708,20240708,15,141,240,307.78,73867.2,Recue,0,0
1064,ACH-70361,20240524,20240708,20240708,15,17,240,307.26,73742.4,Recue,0,0
1065,ACH-70361,20240524,20240708,20240708,15,148,240,296.06,71054.4,Recue,0,0
1066,ACH-70361,20240524,20240708,20240708,15,149,60,108.85,6531.0,Recue,0,0
1067,ACH-70362,20240609,20240724,20240724,15,136,96,110.14,10573.44,Recue,0,0
1068,ACH-70362,20240609,20240724,20240724,15,152,48,265.82,12759.36,Recue,0,0
1069,ACH-70362,20240609,20240724,20240724,15,153,96,113.61,10906.56,Recue,0,0
1070,ACH-70362,20240609,20240724,20240724,15,148,96,296.06,28421.76,Recue,0,0
1071,ACH-70363,20240629,20240813,20240813,15,148,60,296.06,17763.6,Recue,0,0
1072,ACH-70363,20240629,20240813,20240813,15,148,48,296.06,14210.88,Recue,0,0
1073,ACH-70363,20240629,20240813,20240813,15,17,24,307.26,7374.24,Recue,0,0
1074,ACH-70363,20240629,20240813,20240813,15,136,60,110.14,6608.4,Recue,0,0
1075,ACH-70363,20240629,20240813,20240813,15,152,240,265.82,63796.8,Recue,0,0
1076,ACH-70364,20240717,20240831,20240831,15,133,12,61.66,739.92,Recue,0,0
1077,ACH-70364,20240717,20240831,20240831,15,143,36,215.92,7773.12,Recue,0,0
1078,ACH-70364,20240717,20240831,20240831,15,152,96,265.82,25518.72,Recue,0,0
1079,ACH-70365,20240806,20240920,20240920,15,148,48,296.06,14210.88,Recue,0,0
1080,ACH-70365,20240806,20240920,20240920,15,149,36,108.85,3918.6,Recue,0,0
1081,ACH-70365,20240806,20240920,20240920,15,153,60,113.61,6816.6,Recue,0,0
1082,ACH-70366,20240816,20240930,20240930,15,10,24,87.08,2089.92,Recue,0,0
1083,ACH-70366,20240816,20240930,20240930,15,153,24,113.61,2726.64,Recue,0,0
1084,ACH-70366,20240816,20240930,20240930,15,24,120,185.46,22255.2,Recue,0,0
1085,ACH-70366,20240816,20240930,20240930,15,152,48,265.82,12759.36,Recue,0,0
1086,ACH-70366,20240816,20240930,20240930,15,17,12,307.26,3687.12,Recue,0,0
1087,ACH-70367,20240825,20241009,20241009,15,133,60,61.66,3699.6,Recue,0,0
1088,ACH-70367,20240825,20241009,20241009,15,17,60,307.26,18435.6,Recue,0,0
1089,ACH-70367,20240825,20241009,20241009,15,136,96,110.14,10573.44,Recue,0,0
1090,ACH-70367,20240825,20241009,20241009,15,142,24,98.85,2372.4,Recue,0,0
1091,ACH-70368,20240912,20241027,20241027,15,136,24,110.14,2643.36,Recue,0,0
1092,ACH-70368,20240912,20241027,20241027,15,141,240,307.78,73867.2,Recue,0,0
1093,ACH-70370,20241013,20241127,20241127,15,136,240,110.14,26433.6,Recue,0,0
1094,ACH-70370,20241013,20241127,20241127,15,154,60,323.13,19387.8,Recue,0,0
1095,ACH-70370,20241013,20241127,20241127,15,131,96,36.32,3486.72,Recue,0,0
1096,ACH-70371,20241022,20241206,20241206,15,28,36,140.77,5067.72,Recue,0,0
1097,ACH-70371,20241022,20241206,20241206,15,150,96,339.92,32632.32,Recue,0,0
1098,ACH-70371,20241022,20241206,20241206,15,24,96,185.46,17804.16,Recue,0,0
1099,ACH-70372,20241104,20241219,20241219,15,24,60,185.46,11127.6,Recue,0,0
1100,ACH-70372,20241104,20241219,20241219,15,131,24,36.32,871.68,Recue,0,0
1101,ACH-70372,20241104,20241219,20241219,15,17,24,307.26,7374.24,Recue,0,0
1102,ACH-70372,20241104,20241219,20241219,15,150,36,339.92,12237.12,Recue,0,0
1103,ACH-70372,20241104,20241219,20241219,15,143,120,215.92,25910.4,Recue,0,0
1104,ACH-70373,20241114,20241229,20241229,15,149,48,108.85,5224.8,Recue,0,0
1105,ACH-70374,20241130,20250114,20250114,15,136,36,110.14,3965.04,Recue,0,0
1106,ACH-70374,20241130,20250114,20250114,15,154,96,323.13,31020.48,Recue,0,0
1107,ACH-70375,20241211,20250125,20250125,15,154,120,323.13,38775.6,Recue,0,0
1108,ACH-70375,20241211,20250125,20250125,15,149,36,108.85,3918.6,Recue,0,0
1109,ACH-70376,20241222,20250205,20250207,15,148,120,296.06,35527.2,Recue,0,2
1110,ACH-70376,20241222,20250205,20250207,15,152,60,265.82,15949.2,Recue,0,2
1111,ACH-70377,20250101,20250215,20250215,15,141,36,314.24,11312.64,Recue,0,0
1112,ACH-70377,20250101,20250215,20250215,15,148,48,302.28,14509.44,Recue,0,0
1113,ACH-70377,20250101,20250215,20250215,15,133,60,62.95,3777.0,Recue,0,0
1114,ACH-70377,20250101,20250215,20250215,15,154,48,329.92,15836.16,Recue,0,0
1115,ACH-70377,20250101,20250215,20250215,15,141,60,314.24,18854.4,Recue,0,0
1116,ACH-70378,20250110,20250224,20250224,15,150,36,347.06,12494.16,Recue,0,0
1117,ACH-70378,20250110,20250224,20250224,15,133,120,62.95,7554.0,Recue,0,0
1118,ACH-70378,20250110,20250224,20250224,15,10,36,88.91,3200.76,Recue,0,0
1119,ACH-70378,20250110,20250224,20250224,15,131,24,37.08,889.92,Recue,0,0
1120,ACH-70378,20250110,20250224,20250224,15,153,120,116.0,13920.0,Recue,0,0
1121,ACH-70379,20250123,20250309,20250309,15,149,96,111.14,10669.44,Recue,0,0
1122,ACH-70380,20250209,20250326,20250326,15,9,48,67.67,3248.16,Recue,0,0
1123,ACH-70381,20250220,20250406,20250418,15,143,60,220.45,13227.0,Recue,0,12
1124,ACH-70382,20250301,20250415,20250415,15,143,96,220.45,21163.2,Recue,0,0
1125,ACH-70382,20250301,20250415,20250415,15,136,-24,112.45,-2698.8,Recue,1,0
1126,ACH-70382,20250301,20250415,20250415,15,9,120,67.67,8120.4,Recue,0,0
1127,ACH-70382,20250301,20250415,20250415,15,17,60,313.71,18822.6,Recue,0,0
1128,ACH-70382,20250301,20250415,20250415,15,148,240,302.28,72547.2,Recue,0,0
1129,ACH-70383,20250321,20250505,20250505,15,142,120,100.93,12111.6,Recue,0,0
1130,ACH-70383,20250321,20250505,20250505,15,150,48,347.06,16658.88,Recue,0,0
1131,ACH-70384,20250409,20250524,20250524,15,141,96,314.24,30167.04,Recue,0,0
1132,ACH-70384,20250409,20250524,20250524,15,10,36,88.91,3200.76,Recue,0,0
1133,ACH-70385,20250424,20250608,20250608,15,154,24,329.92,7918.08,Recue,0,0
1134,ACH-70386,20250507,20250621,20250621,15,28,60,143.73,8623.8,Recue,0,0
1135,ACH-70386,20250507,20250621,20250621,15,148,36,302.28,10882.08,Recue,0,0
1136,ACH-70386,20250507,20250621,20250621,15,28,12,143.73,1724.76,Recue,0,0
1137,ACH-70386,20250507,20250621,20250621,15,152,36,271.4,9770.4,Recue,0,0
1138,ACH-70386,20250507,20250621,20250621,15,141,96,314.24,30167.04,Recue,0,0
1139,ACH-70387,20250519,20250703,20250703,15,131,24,37.08,889.92,Recue,0,0
1140,ACH-70388,20250608,20250723,20250723,15,10,240,88.91,21338.4,Recue,0,0
1141,ACH-70388,20250608,20250723,20250723,15,148,96,302.28,29018.88,Recue,0,0
1142,ACH-70389,20250617,20250801,20250801,15,133,24,62.95,1510.8,Recue,0,0
1143,ACH-70389,20250617,20250801,20250801,15,133,120,62.95,7554.0,Recue,0,0
1144,ACH-70389,20250617,20250801,20250801,15,133,36,62.95,2266.2,Recue,0,0
1145,ACH-70389,20250617,20250801,20250801,15,150,120,347.06,41647.2,Recue,0,0
1146,ACH-70389,20250617,20250801,20250801,15,17,96,313.71,30116.16,Recue,0,0
1147,ACH-70390,20250706,20250820,20250820,15,142,120,100.93,12111.6,Recue,0,0
1148,ACH-70390,20250706,20250820,20250820,15,133,12,62.95,755.4,Recue,0,0
1149,ACH-70391,20250726,20250909,20250909,15,131,24,37.08,889.92,Recue,0,0
1150,ACH-70391,20250726,20250909,20250909,15,9,60,67.67,4060.2,Recue,0,0
1151,ACH-70392,20250813,20250927,20250927,15,9,12,67.67,812.04,Recue,0,0
1152,ACH-70392,20250813,20250927,20250927,15,153,60,116.0,6960.0,Recue,0,0
1153,ACH-70392,20250813,20250927,20250927,15,136,24,112.45,2698.8,Recue,0,0
1154,ACH-70393,20250823,20251007,20251007,15,24,12,189.35,2272.2,Recue,0,0
1155,ACH-70393,20250823,20251007,20251007,15,28,60,143.73,8623.8,Recue,0,0
1156,ACH-70394,20250905,20251020,20251020,15,9,24,67.67,1624.08,Recue,0,0
1157,ACH-70394,20250905,20251020,20251020,15,142,120,100.93,12111.6,Recue,0,0
1158,ACH-70394,20250905,20251020,20251020,15,136,36,112.45,4048.2,Recue,0,0
1159,ACH-70394,20250905,20251020,20251020,15,153,36,116.0,4176.0,Recue,0,0
1160,ACH-70395,20250919,20251103,20251103,15,136,36,112.45,4048.2,Recue,0,0
1161,ACH-70395,20250919,20251103,20251103,15,10,12,88.91,1066.92,Recue,0,0
1162,ACH-70395,20250919,20251103,20251103,15,133,48,62.95,3021.6,Recue,0,0
1163,ACH-70395,20250919,20251103,20251103,15,28,12,143.73,1724.76,Recue,0,0
1164,ACH-70395,20250919,20251103,20251103,15,10,60,88.91,5334.6,Recue,0,0
1165,ACH-70396,20251002,20251116,20251121,15,154,120,329.92,39590.4,Recue,0,5
1166,ACH-70396,20251002,20251116,20251121,15,153,12,116.0,1392.0,Recue,0,5
1167,ACH-70397,20251012,20251126,20251126,15,142,60,100.93,6055.8,Recue,0,0
1168,ACH-70398,20251023,20251207,20251207,15,154,36,329.92,11877.12,Recue,0,0
1169,ACH-70399,20251112,20251227,20251227,15,136,48,112.45,5397.6,Recue,0,0
1170,ACH-70399,20251112,20251227,20251227,15,153,96,116.0,11136.0,Recue,0,0
1171,ACH-70399,20251112,20251227,20251227,15,141,36,314.24,11312.64,Recue,0,0
1172,ACH-70400,20251201,20260115,,15,28,96,143.73,13798.08,En transit,0,
1173,ACH-70400,20251201,20260115,,15,141,60,314.24,18854.4,En transit,0,
1174,ACH-70401,20251210,20260124,,15,9,12,67.67,812.04,En transit,0,
1175,ACH-70401,20251210,20260124,,15,17,12,313.71,3764.52,En transit,0,
1176,ACH-70401,20251210,20260124,,15,133,240,62.95,15108.0,En transit,0,
1177,ACH-70401,20251210,20260124,,15,9,240,67.67,16240.8,En transit,0,
1178,ACH-70402,20251224,20260207,,15,153,240,116.0,27840.0,En transit,0,
1179,ACH-70402,20251224,20260207,,15,149,120,111.14,13336.8,En transit,0,
1180,ACH-70403,20240117,20240127,20240127,16,128,-24,77.25,-1854.0,Recue,1,0
1181,ACH-70403,20240117,20240127,20240127,16,151,96,90.35,8673.6,Recue,0,0
1182,ACH-70403,20240117,20240127,20240127,16,144,60,96.31,5778.6,Recue,0,0
1183,ACH-70403,20240117,20240127,20240127,16,132,24,125.81,3019.44,Recue,0,0
1184,ACH-70404,20240206,20240216,20240216,16,132,36,125.81,4529.16,Recue,0,0
1185,ACH-70404,20240206,20240216,20240216,16,156,96,161.25,15480.0,Recue,0,0
1186,ACH-70404,20240206,20240216,20240216,16,151,48,90.35,4336.8,Recue,0,0
1187,ACH-70404,20240206,20240216,20240216,16,147,24,339.78,8154.72,Recue,0,0
1188,ACH-70404,20240206,20240216,20240216,16,156,96,161.25,15480.0,Recue,0,0
1189,ACH-70405,20240223,20240304,20240310,16,128,120,77.25,9270.0,Recue,0,6
1190,ACH-70405,20240223,20240304,20240310,16,146,48,220.88,10602.24,Recue,0,6
1191,ACH-70405,20240223,20240304,20240310,16,146,24,220.88,5301.12,Recue,0,6
1192,ACH-70406,20240310,20240320,20240320,16,134,48,60.5,2904.0,Recue,0,0
1193,ACH-70406,20240310,20240320,20240320,16,147,96,339.78,32618.88,Recue,0,0
1194,ACH-70407,20240319,20240329,20240329,16,140,240,40.41,9698.4,Recue,0,0
1195,ACH-70408,20240328,20240407,20240407,16,144,24,96.31,2311.44,Recue,0,0
1196,ACH-70408,20240328,20240407,20240407,16,140,12,40.41,484.92,Recue,0,0
1197,ACH-70408,20240328,20240407,20240407,16,134,120,60.5,7260.0,Recue,0,0
1198,ACH-70408,20240328,20240407,20240407,16,128,24,77.25,1854.0,Recue,0,0
1199,ACH-70409,20240408,20240418,20240423,16,151,12,90.35,1084.2,Recue,0,5
1200,ACH-70409,20240408,20240418,20240423,16,146,36,220.88,7951.68,Recue,0,5
1201,ACH-70410,20240422,20240502,20240502,16,137,-24,25.06,-601.44,Recue,1,0
1202,ACH-70410,20240422,20240502,20240502,16,137,120,25.06,3007.2,Recue,0,0
1203,ACH-70410,20240422,20240502,20240502,16,137,96,25.06,2405.76,Recue,0,0
1204,ACH-70411,20240509,20240519,20240519,16,132,48,125.81,6038.88,Recue,0,0
1205,ACH-70411,20240509,20240519,20240519,16,134,60,60.5,3630.0,Recue,0,0
1206,ACH-70412,20240518,20240528,20240528,16,134,96,60.5,5808.0,Recue,0,0
1207,ACH-70412,20240518,20240528,20240528,16,135,96,39.89,3829.44,Recue,0,0
1208,ACH-70413,20240603,20240613,20240617,16,144,96,96.31,9245.76,Recue,0,4
1209,ACH-70414,20240620,20240630,20240702,16,140,48,40.41,1939.68,Recue,0,2
1210,ACH-70414,20240620,20240630,20240702,16,135,36,39.89,1436.04,Recue,0,2
1211,ACH-70414,20240620,20240630,20240702,16,137,36,25.06,902.16,Recue,0,2
1212,ACH-70414,20240620,20240630,20240702,16,145,12,108.83,1305.96,Recue,0,2
1213,ACH-70414,20240620,20240630,20240702,16,147,60,339.78,20386.8,Recue,0,2
1214,ACH-70415,20240703,20240713,20240713,16,132,60,125.81,7548.6,Recue,0,0
1215,ACH-70415,20240703,20240713,20240713,16,132,36,125.81,4529.16,Recue,0,0
1216,ACH-70415,20240703,20240713,20240713,16,134,240,60.5,14520.0,Recue,0,0
1217,ACH-70416,20240722,20240801,20240801,16,156,24,161.25,3870.0,Recue,0,0
1218,ACH-70416,20240722,20240801,20240801,16,146,96,220.88,21204.48,Recue,0,0
1219,ACH-70416,20240722,20240801,20240801,16,145,24,108.83,2611.92,Recue,0,0
1220,ACH-70416,20240722,20240801,20240801,16,128,24,77.25,1854.0,Recue,0,0
1221,ACH-70416,20240722,20240801,20240801,16,151,48,90.35,4336.8,Recue,0,0
1222,ACH-70417,20240731,20240810,20240810,16,156,48,161.25,7740.0,Recue,0,0
1223,ACH-70417,20240731,20240810,20240810,16,137,24,25.06,601.44,Recue,0,0
1224,ACH-70418,20240809,20240819,20240820,16,140,48,40.41,1939.68,Recue,0,1
1225,ACH-70418,20240809,20240819,20240820,16,132,24,125.81,3019.44,Recue,0,1
1226,ACH-70418,20240809,20240819,20240820,16,156,96,161.25,15480.0,Recue,0,1
1227,ACH-70418,20240809,20240819,20240820,16,147,240,339.78,81547.2,Recue,0,1
1228,ACH-70419,20240829,20240908,20240908,16,156,240,161.25,38700.0,Recue,0,0
1229,ACH-70419,20240829,20240908,20240908,16,140,48,40.41,1939.68,Recue,0,0
1230,ACH-70420,20240907,20240917,20240917,16,144,12,96.31,1155.72,Recue,0,0
1231,ACH-70420,20240907,20240917,20240917,16,146,12,220.88,2650.56,Recue,0,0
1232,ACH-70420,20240907,20240917,20240917,16,137,120,25.06,3007.2,Recue,0,0
1233,ACH-70421,20240919,20240929,20241017,16,137,24,25.06,601.44,Recue,0,18
1234,ACH-70421,20240919,20240929,20241017,16,147,36,339.78,12232.08,Recue,0,18
1235,ACH-70421,20240919,20240929,20241017,16,134,240,60.5,14520.0,Recue,0,18
1236,ACH-70421,20240919,20240929,20241017,16,144,12,96.31,1155.72,Recue,0,18
1237,ACH-70421,20240919,20240929,20241017,16,128,48,77.25,3708.0,Recue,0,18
1238,ACH-70422,20240930,20241010,20241010,16,128,240,77.25,18540.0,Recue,0,0
1239,ACH-70422,20240930,20241010,20241010,16,140,96,40.41,3879.36,Recue,0,0
1240,ACH-70422,20240930,20241010,20241010,16,147,60,339.78,20386.8,Recue,0,0
1241,ACH-70422,20240930,20241010,20241010,16,128,120,77.25,9270.0,Recue,0,0
1242,ACH-70422,20240930,20241010,20241010,16,151,120,90.35,10842.0,Recue,0,0
1243,ACH-70423,20241011,20241021,20241021,16,144,240,96.31,23114.4,Recue,0,0
1244,ACH-70423,20241011,20241021,20241021,16,134,96,60.5,5808.0,Recue,0,0
1245,ACH-70423,20241011,20241021,20241021,16,147,36,339.78,12232.08,Recue,0,0
1246,ACH-70423,20241011,20241021,20241021,16,140,240,40.41,9698.4,Recue,0,0
1247,ACH-70423,20241011,20241021,20241021,16,128,-24,77.25,-1854.0,Recue,1,0
1248,ACH-70424,20241031,20241110,20241110,16,145,24,108.83,2611.92,Recue,0,0
1249,ACH-70424,20241031,20241110,20241110,16,128,24,77.25,1854.0,Recue,0,0
1250,ACH-70424,20241031,20241110,20241110,16,132,120,125.81,15097.2,Recue,0,0
1251,ACH-70424,20241031,20241110,20241110,16,145,48,108.83,5223.84,Recue,0,0
1252,ACH-70424,20241031,20241110,20241110,16,128,240,77.25,18540.0,Recue,0,0
1253,ACH-70425,20241110,20241120,20241123,16,132,240,125.81,30194.4,Recue,0,3
1254,ACH-70425,20241110,20241120,20241123,16,132,96,125.81,12077.76,Recue,0,3
1255,ACH-70425,20241110,20241120,20241123,16,151,240,90.35,21684.0,Recue,0,3
1256,ACH-70426,20241122,20241202,20241202,16,128,60,77.25,4635.0,Recue,0,0
1257,ACH-70426,20241122,20241202,20241202,16,137,-15,25.06,-375.9,Recue,1,0
1258,ACH-70427,20241206,20241216,20241216,16,144,60,96.31,5778.6,Recue,0,0
1259,ACH-70428,20241216,20241226,20241226,16,134,120,60.5,7260.0,Recue,0,0
1260,ACH-70428,20241216,20241226,20241226,16,135,48,39.89,1914.72,Recue,0,0
