vente_id,no_commande,date_commande_id,date_livraison_id,date_paiement_id,client_id,produit_id,entrepot_id,employe_id,quantite,prix_unitaire,remise_pct,cout_unitaire,montant_ht,cout_total,marge,canal_vente,delai_paiement_jours,delai_livraison_jours
13231,CMD-102364,20250108,20250113,20250226,65,149,3,10,4,163.67,10.6,111.14,654.68,444.56,210.12,Représentant,49,5
13232,CMD-102773,20250327,20250404,20250512,12,60,3,39,4,337.56,14.7,246.98,1350.24,987.92,362.32,Courriel,46,8
13233,CMD-103722,20250730,20250802,20250928,1,29,3,13,6,338.68,13.6,243.45,2032.08,1460.7,571.38,Téléphone,60,3
13234,CMD-103840,20250813,20250822,20250928,25,57,1,15,2,25.22,15.5,23.2,50.44,46.4,4.04,Téléphone,46,9
13235,CMD-104280,20250924,20250928,20251101,169,175,3,15,12,149.06,12.2,96.85,1788.72,1162.2,626.52,Représentant,38,4
13236,CMD-104051,20250904,20250908,20251010,184,87,2,8,12,325.41,15.6,215.66,3904.92,2587.92,1317.0,Représentant,36,4
13237,CMD-104189,20250917,20250926,20251114,32,96,3,39,2,288.9,2.4,205.7,577.8,411.4,166.4,Représentant,58,9
13238,CMD-104641,20251027,20251104,20251218,201,114,1,10,2,233.56,7.5,152.73,467.12,305.46,161.66,Représentant,52,8
13239,CMD-102533,20250214,20250216,,161,42,1,39,4,423.56,4.0,267.02,1694.24,1068.08,626.16,Portail web,,2
13240,CMD-103219,20250522,20250528,20250724,44,74,1,39,6,173.44,10.7,130.44,1040.64,782.64,258.0,Portail web,63,6
13241,CMD-102767,20250327,20250401,20250516,40,125,1,39,7,346.22,21.3,291.24,2423.54,2038.68,384.86,Représentant,50,5
13242,CMD-104631,20251025,20251103,20251227,4,169,1,8,3,493.47,14.4,282.28,1480.41,846.84,633.57,Représentant,63,9
13243,CMD-105076,20251223,20251227,,192,142,1,19,1,143.37,12.1,100.93,143.37,100.93,42.44,Courriel,,4
13244,CMD-104996,20251210,20251214,,4,92,2,8,2,239.53,15.1,168.72,479.06,337.44,141.62,Téléphone,,4
13245,CMD-104953,20251201,20251207,,167,142,2,15,10,121.5,25.5,100.93,1215.0,1009.3,205.7,Portail web,,6
13246,CMD-104777,20251110,20251114,20251211,178,177,1,24,3,339.24,16.8,215.66,1017.72,646.98,370.74,Portail web,31,4
13247,CMD-103591,20250707,20250716,20250915,167,120,1,15,7,234.42,21.0,186.72,1640.94,1307.04,333.9,Représentant,70,9
13248,CMD-103000,20250425,20250429,20250623,40,160,3,39,5,62.53,20.6,41.56,312.65,207.8,104.85,Représentant,59,4
13249,CMD-103773,20250806,20250809,20250927,88,47,3,15,1,103.99,2.4,71.53,103.99,71.53,32.46,Représentant,52,3
13250,CMD-103022,20250429,20250501,20250701,96,179,2,39,6,398.52,7.7,231.35,2391.12,1388.1,1003.02,Représentant,63,2
13251,CMD-103680,20250721,20250724,20251005,148,121,2,8,4,69.22,11.1,44.65,276.88,178.6,98.28,Portail web,76,3
13252,CMD-103526,20250627,20250705,20250730,80,51,1,24,60,98.46,24.1,79.76,5907.6,4785.6,1122.0,Représentant,33,8
13253,CMD-104414,20251007,20251013,20251206,8,72,3,8,3,342.66,13.4,236.88,1027.98,710.64,317.34,Téléphone,60,6
13254,CMD-102421,20250122,20250126,20250303,218,156,1,24,12,232.2,23.1,164.64,2786.4,1975.68,810.72,Représentant,40,4
13255,CMD-103807,20250811,20250818,20250914,181,3,1,13,12,240.36,19.4,227.23,2884.32,2726.76,157.56,Portail web,34,7
13256,CMD-103299,20250529,20250601,20250720,83,48,2,15,8,42.83,16.3,33.51,342.64,268.08,74.56,Représentant,52,3
13257,CMD-104057,20250905,20250909,20251029,18,61,1,10,3,114.26,3.3,76.81,342.78,230.43,112.35,Salon,54,4
13258,CMD-103448,20250618,20250627,20250717,16,61,3,8,2,102.47,13.3,76.81,204.94,153.62,51.32,Salon,29,9
13259,CMD-103461,20250619,20250624,20250726,118,55,3,24,8,282.98,13.8,213.75,2263.84,1710.0,553.84,Représentant,37,5
13260,CMD-103469,20250620,20250624,,120,179,3,19,6,371.99,13.8,231.35,2231.94,1388.1,843.84,Représentant,,4
13261,CMD-103446,20250617,20250626,20250809,17,32,2,15,81,437.72,20.0,409.59,35455.32,33176.79,2278.53,Téléphone,53,9
13262,CMD-104000,20250901,20250908,20251030,75,179,1,15,12,411.46,4.7,231.35,4937.52,2776.2,2161.32,Courriel,59,7
13263,CMD-103704,20250725,20250729,20250830,146,62,1,10,6,164.61,8.4,135.59,987.66,813.54,174.12,Représentant,36,4
13264,CMD-102806,20250401,20250410,20250511,157,49,3,8,12,47.34,13.4,31.22,568.08,374.64,193.44,Téléphone,40,9
13265,CMD-103930,20250822,20250829,20251025,39,120,1,15,2,255.92,13.8,186.72,511.84,373.44,138.4,Portail web,64,7
13266,CMD-102738,20250321,20250323,20250519,80,74,1,24,18,157.46,18.9,110.54,2834.28,1989.72,844.56,Courriel,59,2
13267,CMD-104154,20250915,20250918,20251111,25,42,3,15,24,392.78,11.0,267.02,9426.72,6408.48,3018.24,Représentant,57,3
13268,CMD-104494,20251013,20251017,20251126,44,132,1,39,4,177.63,10.6,128.45,710.52,513.8,196.72,Représentant,44,4
13269,CMD-103361,20250606,20250615,20250721,70,6,2,19,8,318.4,4.9,182.47,2547.2,1459.76,1087.44,Portail web,45,9
13270,CMD-102925,20250416,20250425,20250607,169,135,1,15,6,65.31,10.9,40.73,391.86,244.38,147.48,Représentant,52,9
13271,CMD-104691,20251030,20251102,20251217,80,14,1,24,7,33.24,25.6,27.18,232.68,190.26,42.42,Portail web,48,3
13272,CMD-102680,20250313,20250317,20250502,37,165,1,29,8,162.89,11.5,107.92,1303.12,863.36,439.76,Représentant,50,4
13273,CMD-104253,20250923,20251002,20251127,194,116,3,8,8,65.94,25.6,60.17,527.52,481.36,46.16,Représentant,65,9
13274,CMD-102992,20250424,20250426,20250606,64,103,3,29,6,217.85,4.4,154.84,1307.1,929.04,378.06,Représentant,43,2
13275,CMD-103790,20250807,20250814,20250918,200,182,3,29,12,103.43,5.0,58.06,1241.16,696.72,544.44,Représentant,42,7
13276,CMD-103423,20250614,20250621,20250806,59,15,1,39,8,493.49,7.1,325.38,3947.92,2603.04,1344.88,Téléphone,53,7
13277,CMD-104937,20251128,20251207,,10,175,1,18,2,155.58,8.3,96.85,311.16,193.7,117.46,Représentant,,9
13278,CMD-103638,20250715,20250718,20250829,53,30,2,8,4,157.42,14.0,119.13,629.68,476.52,153.16,Représentant,45,3
13279,CMD-103795,20250808,20250813,20250929,208,22,3,10,6,421.42,7.3,298.47,2528.52,1790.82,737.7,Représentant,52,5
13280,CMD-104887,20251121,20251127,,167,36,1,15,11,190.6,25.8,191.63,2096.6,2107.93,-11.33,Portail web,,6
13281,CMD-103015,20250428,20250506,20250620,53,115,1,8,2,66.3,11.2,47.23,132.6,94.46,38.14,Représentant,53,8
13282,CMD-103423,20250614,20250621,20250806,59,36,1,39,1,238.63,7.1,191.63,238.63,191.63,47.0,Représentant,53,7
13283,CMD-103702,20250725,20250802,20250909,209,44,1,10,3,277.93,14.0,199.55,833.79,598.65,235.14,Représentant,46,8
13284,CMD-102477,20250203,20250211,20250328,218,136,1,24,10,154.14,25.8,112.45,1541.4,1124.5,416.9,Représentant,53,8
13285,CMD-103516,20250626,20250629,20250726,182,84,2,29,12,508.58,12.4,375.89,6102.96,4510.68,1592.28,Salon,30,3
13286,CMD-102477,20250203,20250211,20250328,218,175,1,24,12,126.02,25.8,96.85,1512.24,1162.2,350.04,Représentant,53,8
13287,CMD-103845,20250814,20250818,20251027,57,126,2,39,24,181.82,10.2,133.03,4363.68,3192.72,1170.96,Représentant,74,4
13288,CMD-102405,20250117,20250120,20250307,99,136,3,15,8,157.92,23.9,112.45,1263.36,899.6,363.76,Représentant,49,3
13289,CMD-102422,20250122,20250124,20250321,162,7,3,19,2,101.25,2.0,57.14,202.5,114.28,88.22,Courriel,58,2
13290,CMD-105019,20251215,20251217,,92,128,1,39,2,109.9,24.1,78.87,219.8,157.74,62.06,Téléphone,,2
13291,CMD-104287,20250925,20250927,20251124,181,93,3,13,15,175.32,21.7,159.25,2629.8,2388.75,241.05,Téléphone,60,2
13292,CMD-102555,20250219,20250221,20250401,163,171,3,29,8,152.72,3.5,85.46,1221.76,683.68,538.08,Représentant,41,2
13293,CMD-103069,20250503,20250511,20250716,218,44,1,24,2,263.77,18.3,199.55,527.54,399.1,128.44,Téléphone,74,8
13294,CMD-103693,20250723,20250731,20250924,194,104,3,8,12,87.47,21.0,76.7,1049.64,920.4,129.24,Représentant,63,8
13295,CMD-102751,20250324,20250329,20250503,192,139,2,19,3,298.09,16.9,203.11,894.27,609.33,284.94,Portail web,40,5
13296,CMD-104849,20251119,20251128,,154,133,1,39,9,79.76,21.3,62.95,717.84,566.55,151.29,Représentant,,9
13297,CMD-104181,20250916,20250925,20251116,197,84,3,24,4,564.19,2.8,375.89,2256.76,1503.56,753.2,Représentant,61,9
13298,CMD-103252,20250526,20250529,20250706,64,8,3,29,6,225.33,3.7,155.34,1351.98,932.04,419.94,Téléphone,41,3
13299,CMD-102907,20250415,20250424,20250509,101,91,3,18,2,538.37,5.2,284.93,1076.74,569.86,506.88,Représentant,24,9
13300,CMD-104141,20250912,20250921,20251118,168,104,1,19,8,93.79,15.2,76.7,750.32,613.6,136.72,Représentant,67,9
13301,CMD-103199,20250519,20250521,20250629,39,62,2,15,3,149.26,16.9,135.59,447.78,406.77,41.01,Portail web,41,2
13302,CMD-103699,20250725,20250801,20250922,85,8,2,29,15,183.87,21.4,155.34,2758.05,2330.1,427.95,Représentant,59,7
13303,CMD-102935,20250417,20250422,20250524,123,125,3,39,3,416.48,5.3,291.24,1249.44,873.72,375.72,Représentant,37,5
13304,CMD-105108,20251229,20260102,,140,133,1,19,12,97.76,3.6,62.95,1173.12,755.4,417.72,Courriel,,4
13305,CMD-104573,20251020,20251026,20251226,17,128,1,15,5,107.72,25.6,78.87,538.6,394.35,144.25,Courriel,67,6
13306,CMD-104206,20250918,20250922,20251202,90,123,2,24,8,195.21,10.3,132.28,1561.68,1058.24,503.44,Portail web,75,4
13307,CMD-104893,20251124,20251128,,100,134,1,29,6,96.02,12.7,61.77,576.12,370.62,205.5,Portail web,,4
13308,CMD-104170,20250916,20250920,20251022,72,75,2,15,6,94.98,5.7,71.97,569.88,431.82,138.06,Portail web,36,4
13309,CMD-102550,20250219,20250221,20250403,80,120,1,24,18,234.4,21.0,186.72,4219.2,3360.96,858.24,Représentant,43,2
13310,CMD-103087,20250506,20250514,20250607,167,103,1,15,9,181.5,20.3,154.84,1633.5,1393.56,239.94,Représentant,32,8
13311,CMD-104401,20251006,20251011,20251130,196,119,3,8,10,70.24,23.5,59.67,702.4,596.7,105.7,Courriel,55,5
13312,CMD-104527,20251015,20251023,20251225,74,79,2,10,8,244.71,7.2,147.87,1957.68,1182.96,774.72,Téléphone,71,8
13313,CMD-103246,20250523,20250601,20250717,109,59,3,29,1,509.95,3.3,391.48,509.95,391.48,118.47,Représentant,55,9
13314,CMD-105015,20251212,20251220,,80,88,3,24,25,507.62,19.4,404.63,12690.5,10115.75,2574.75,Représentant,,8
13315,CMD-102402,20250116,20250124,20250227,43,132,2,15,2,166.08,16.4,128.45,332.16,256.9,75.26,Courriel,42,8
13316,CMD-104013,20250902,20250910,20251109,167,157,2,15,5,39.2,25.1,25.21,196.0,126.05,69.95,Portail web,68,8
13317,CMD-104401,20251006,20251011,20251130,196,72,3,8,2,302.73,23.5,236.88,605.46,473.76,131.7,Représentant,55,5
13318,CMD-104104,20250910,20250915,20251114,121,140,2,15,3,60.7,4.5,41.26,182.1,123.78,58.32,Téléphone,65,5
13319,CMD-103270,20250527,20250605,20250712,40,104,2,39,7,88.28,20.2,76.7,617.96,536.9,81.06,Représentant,46,9
13320,CMD-104619,20251024,20251030,20251125,194,153,2,8,8,156.94,21.8,116.0,1255.52,928.0,327.52,Représentant,32,6
13321,CMD-104472,20251010,20251013,20251206,99,139,1,15,16,272.42,24.1,203.11,4358.72,3249.76,1108.96,Téléphone,57,3
13322,CMD-104864,20251120,20251122,,50,147,2,29,8,536.05,10.4,346.92,4288.4,2775.36,1513.04,Portail web,,2
13323,CMD-103843,20250814,20250823,20250930,11,62,2,19,6,154.14,14.2,135.59,924.84,813.54,111.3,Représentant,47,9
13324,CMD-103240,20250523,20250601,20250630,17,170,2,15,22,27.03,23.1,16.95,594.66,372.9,221.76,Représentant,38,9
13325,CMD-102597,20250301,20250309,20250410,30,5,1,29,1,299.38,8.4,208.35,299.38,208.35,91.03,Portail web,40,8
13326,CMD-102495,20250207,20250214,20250410,110,116,3,29,2,85.57,3.5,60.17,171.14,120.34,50.8,Représentant,62,7
13327,CMD-103080,20250506,20250515,20250625,153,121,1,18,8,70.88,9.0,44.65,567.04,357.2,209.84,Représentant,50,9
13328,CMD-104582,20251021,20251029,20251208,37,58,3,29,2,210.67,14.0,149.54,421.34,299.08,122.26,Salon,48,8
13329,CMD-104951,20251201,20251205,,12,138,2,39,6,132.52,10.0,88.19,795.12,529.14,265.98,Téléphone,,4
13330,CMD-104255,20250923,20250930,20251125,172,51,1,10,8,122.82,5.3,79.76,982.56,638.08,344.48,Courriel,63,7
13331,CMD-104587,20251021,20251023,20251122,11,182,1,19,1,93.82,13.8,58.06,93.82,58.06,35.76,Représentant,32,2
13332,CMD-103528,20250627,20250704,20250721,219,11,2,18,2,502.33,4.4,294.52,1004.66,589.04,415.62,Portail web,24,7
13333,CMD-104373,20251002,20251007,20251107,154,81,2,39,19,455.04,23.3,364.83,8645.76,6931.77,1713.99,Représentant,36,5
13334,CMD-102795,20250331,20250409,20250522,71,85,2,19,2,64.64,3.8,41.76,129.28,83.52,45.76,Courriel,52,9
13335,CMD-102400,20250116,20250120,20250328,186,179,1,10,1,416.28,3.5,231.35,416.28,231.35,184.93,Téléphone,71,4
13336,CMD-104902,20251125,20251129,,139,109,1,19,1,449.57,2.3,310.2,449.57,310.2,139.37,Téléphone,,4
13337,CMD-102994,20250424,20250501,20250701,136,81,1,18,4,516.52,12.9,309.18,2066.08,1236.72,829.36,Courriel,68,7
13338,CMD-102856,20250407,20250410,20250518,209,70,2,10,3,64.8,14.9,40.72,194.4,122.16,72.24,Représentant,41,3
13339,CMD-103675,20250721,20250725,20250905,15,9,1,19,2,98.2,6.6,67.67,196.4,135.34,61.06,Non renseigné,46,4
13340,CMD-105028,20251216,20251219,,188,157,2,18,4,49.44,5.6,25.21,197.76,100.84,96.92,Téléphone,,3
13341,CMD-103310,20250530,20250605,20250705,101,54,1,18,6,451.65,3.1,262.94,2709.9,1577.64,1132.26,Salon,36,6
13342,CMD-102974,20250423,20250502,20250602,109,61,2,29,4,114.22,3.3,76.81,456.88,307.24,149.64,Représentant,40,9
13343,CMD-104061,20250905,20250911,20251121,32,72,1,39,24,368.26,6.9,236.88,8838.24,5685.12,3153.12,Portail web,77,6
13344,CMD-105053,20251219,20251227,,158,181,1,39,4,533.88,14.6,312.4,2135.52,1249.6,885.92,Représentant,,8
13345,CMD-104190,20250917,20250926,20251022,24,159,1,24,3,282.28,2.3,169.65,846.84,508.95,337.89,Représentant,35,9
13346,CMD-104274,20250924,20250929,20251109,209,82,3,10,3,413.06,13.1,335.4,1239.18,1006.2,232.98,Représentant,46,5
13347,CMD-103560,20250702,20250705,20250830,92,128,1,39,5,112.35,22.4,78.87,561.75,394.35,167.4,Téléphone,59,3
13348,CMD-102339,20250103,20250108,20250220,130,138,1,39,6,123.25,16.3,88.19,739.5,529.14,210.36,Téléphone,48,5
13349,CMD-102381,20250113,20250120,20250224,203,140,2,19,7,48.0,24.4,41.26,336.0,288.82,47.18,Courriel,42,7
13350,CMD-102910,20250415,20250421,20250601,42,58,1,18,12,226.74,7.4,149.54,2720.88,1794.48,926.4,Portail web,47,6
13351,CMD-103574,20250703,20250709,20250808,92,38,1,39,9,421.15,23.7,319.94,3790.35,2879.46,910.89,Représentant,36,6
13352,CMD-104636,20251025,20251101,20251229,130,101,2,39,2,95.41,12.1,75.83,190.82,151.66,39.16,Représentant,65,7
13353,CMD-103233,20250523,20250601,20250714,192,181,2,19,2,544.11,12.9,312.4,1088.22,624.8,463.42,Représentant,52,9
13354,CMD-102958,20250421,20250425,20250602,80,43,3,24,20,424.59,19.5,300.28,8491.8,6005.6,2486.2,Représentant,42,4
13355,CMD-104510,20251014,20251023,20251204,89,58,1,10,39,185.19,24.4,149.54,7222.41,5832.06,1390.35,Représentant,51,9
13356,CMD-104024,20250902,20250908,20251011,31,40,1,29,12,377.16,14.4,274.41,4525.92,3292.92,1233.0,Salon,39,6
13357,CMD-104378,20251002,20251004,20251126,92,143,1,39,3,280.87,25.1,220.45,842.61,661.35,181.26,Portail web,55,2
13358,CMD-103684,20250722,20250724,20251002,167,36,2,15,3,194.36,24.3,191.63,583.08,574.89,8.19,Représentant,72,2
13359,CMD-103250,20250524,20250602,20250731,40,105,3,39,20,194.26,25.0,169.61,3885.2,3392.2,493.0,Représentant,68,9
13360,CMD-103749,20250804,20250809,20250911,199,124,1,19,2,225.79,11.4,153.77,451.58,307.54,144.04,Salon,38,5
13361,CMD-104857,20251119,20251123,,196,102,1,8,3,391.9,19.2,260.69,1175.7,782.07,393.63,Portail web,,4
13362,CMD-104873,20251120,20251128,20251220,40,129,1,39,2,53.66,25.4,46.45,107.32,92.9,14.42,Représentant,30,8
13363,CMD-104804,20251112,20251119,20251226,40,100,1,39,5,424.55,20.9,369.19,2122.75,1845.95,276.8,Courriel,44,7
13364,CMD-104049,20250904,20250908,20251104,203,59,2,19,3,421.23,20.1,391.48,1263.69,1174.44,89.25,Courriel,61,4
13365,CMD-102736,20250321,20250330,20250509,181,71,2,13,4,405.53,24.0,308.06,1622.12,1232.24,389.88,Représentant,49,9
13366,CMD-103640,20250715,20250723,20250922,77,5,3,10,24,317.75,2.8,208.35,7626.0,5000.4,2625.6,Téléphone,69,8
13367,CMD-105096,20251225,20251230,,150,73,2,18,1,376.03,16.4,307.22,376.03,307.22,68.81,Salon,,5
13368,CMD-103110,20250509,20250512,20250705,124,125,2,8,1,426.46,3.1,291.24,426.46,291.24,135.22,Représentant,57,3
13369,CMD-103766,20250805,20250810,20250921,57,49,1,39,3,46.45,15.0,31.22,139.35,93.66,45.69,Courriel,47,5
13370,CMD-102615,20250304,20250306,20250405,148,178,2,8,8,170.43,17.0,119.43,1363.44,955.44,408.0,Courriel,32,2
13371,CMD-104549,20251016,20251023,20251125,180,137,1,15,4,35.78,16.4,25.59,143.12,102.36,40.76,Représentant,40,7
13372,CMD-104221,20250918,20250921,20251012,49,58,1,24,8,215.69,11.9,149.54,1725.52,1196.32,529.2,Représentant,24,3
13373,CMD-103846,20250814,20250821,20251026,99,139,2,15,3,270.3,24.6,203.11,810.9,609.33,201.57,Courriel,73,7
13374,CMD-102615,20250304,20250306,20250405,148,178,2,8,8,170.43,17.0,119.43,1363.44,955.44,408.0,Portail web,32,2
13375,CMD-104660,20251028,20251103,20251228,216,97,2,29,2,344.0,6.5,253.06,688.0,506.12,181.88,Portail web,61,6
13376,CMD-104037,20250903,20250908,20251028,129,94,2,18,4,177.04,13.2,124.3,708.16,497.2,210.96,Téléphone,55,5
13377,CMD-102769,20250327,20250404,20250504,194,127,2,8,13,224.1,25.6,174.31,2913.3,2266.03,647.27,Représentant,38,8
13378,CMD-103545,20250630,20250704,20250831,73,57,2,13,4,26.05,12.7,23.2,104.2,92.8,11.4,Téléphone,62,4
13379,CMD-103564,20250702,20250710,20250909,103,28,1,24,1,210.01,11.2,143.73,210.01,143.73,66.28,Représentant,69,8
13380,CMD-104146,20250912,20250920,20251108,78,72,2,24,1,382.03,3.5,236.88,382.03,236.88,145.15,Représentant,57,8
13381,CMD-103452,20250618,20250627,20250729,97,10,2,29,3,142.41,12.6,88.91,427.23,266.73,160.5,Téléphone,41,9
13382,CMD-103254,20250526,20250604,20250706,124,176,2,8,12,575.3,8.8,328.78,6903.6,3945.36,2958.24,Représentant,41,9
13383,CMD-104676,20251029,20251103,20251208,120,94,1,19,1,173.35,15.0,124.3,173.35,124.3,49.05,Téléphone,40,5
13384,CMD-102348,20250107,20250111,20250208,132,128,1,10,2,128.62,11.2,78.87,257.24,157.74,99.5,Téléphone,32,4
13385,CMD-102817,20250402,20250407,20250609,168,88,2,19,4,523.33,16.9,342.9,2093.32,1371.6,721.72,Représentant,68,5
13386,CMD-103245,20250523,20250531,20250718,118,34,3,24,3,207.54,12.6,182.99,622.62,548.97,73.65,Portail web,56,8
13387,CMD-104311,20250926,20251004,20251110,38,178,3,8,1,172.64,15.9,119.43,172.64,119.43,53.21,Représentant,45,8
13388,CMD-104917,20251126,20251203,20251229,215,133,1,8,6,87.43,13.8,62.95,524.58,377.7,146.88,Portail web,33,7
13389,CMD-104666,20251028,20251104,,181,81,1,13,2,466.69,21.3,364.83,933.38,729.66,203.72,Représentant,,7
13390,CMD-103697,20250724,20250731,20250928,127,115,3,13,3,63.68,14.7,47.23,191.04,141.69,49.35,Courriel,66,7
13391,CMD-102938,20250417,20250426,20250605,25,53,2,15,24,281.88,13.8,180.55,6765.12,4333.2,2431.92,Représentant,49,9
13392,CMD-102969,20250422,20250424,20250524,89,59,2,10,8,410.57,22.1,331.76,3284.56,2654.08,630.48,Représentant,32,2
13393,CMD-104116,20250910,20250912,20251113,44,114,2,39,6,225.96,10.5,152.73,1355.76,916.38,439.38,Représentant,64,2
13394,CMD-102705,20250317,20250324,,155,103,2,19,4,213.99,6.1,154.84,855.96,619.36,236.6,Téléphone,,7
13395,CMD-104552,20251017,20251021,,150,88,3,18,3,546.03,13.3,404.63,1638.09,1213.89,424.2,Portail web,,4
13396,CMD-102886,20250411,20250415,20250607,159,170,2,18,1,32.6,7.3,16.95,32.6,16.95,15.65,Courriel,57,4
13397,CMD-102492,20250206,20250214,20250322,17,36,1,15,21,200.62,21.9,162.4,4213.02,3410.4,802.62,Représentant,44,8
13398,CMD-104547,20251016,20251023,20251215,209,77,2,10,4,284.65,16.7,171.09,1138.6,684.36,454.24,Représentant,60,7
13399,CMD-103603,20250708,20250713,20250826,208,159,3,10,3,275.38,4.7,169.65,826.14,508.95,317.19,Représentant,49,5
13400,CMD-102783,20250328,20250401,20250429,71,164,2,19,4,180.94,7.2,100.45,723.76,401.8,321.96,Téléphone,32,4
13401,CMD-104135,20250912,20250915,20251024,90,56,2,24,12,420.31,14.5,293.14,5043.72,3517.68,1526.04,Portail web,42,3
13402,CMD-102478,20250203,20250205,20250326,85,75,3,29,24,78.57,22.0,60.99,1885.68,1463.76,421.92,Représentant,51,2
13403,CMD-103268,20250527,20250604,20250702,56,119,2,15,3,82.34,10.3,59.67,247.02,179.01,68.01,Portail web,36,8
13404,CMD-104649,20251027,20251029,20251209,17,172,1,15,8,319.6,23.6,221.22,2556.8,1769.76,787.04,Représentant,43,2
13405,CMD-102950,20250418,20250420,20250530,196,41,1,8,2,197.48,22.1,163.24,394.96,326.48,68.48,Courriel,42,2
13406,CMD-104928,20251127,20251201,,200,149,2,29,12,173.43,5.3,111.14,2081.16,1333.68,747.48,Téléphone,,4
13407,CMD-104857,20251119,20251123,,196,72,1,8,2,319.94,19.2,236.88,639.88,473.76,166.12,Téléphone,,4
13408,CMD-103034,20250430,20250508,20250710,170,56,3,8,6,441.79,10.2,293.14,2650.74,1758.84,891.9,Représentant,71,8
13409,CMD-103001,20250425,20250504,20250619,125,56,2,8,24,471.06,4.2,293.14,11305.44,7035.36,4270.08,Portail web,55,9
13410,CMD-102986,20250424,20250501,20250606,130,49,2,39,8,48.72,10.8,31.22,389.76,249.76,140.0,Téléphone,43,7
13411,CMD-103574,20250703,20250709,20250808,92,9,1,39,13,80.27,23.7,67.67,1043.51,879.71,163.8,Téléphone,36,6
13412,CMD-103845,20250814,20250818,20251027,57,57,2,39,1,26.8,10.2,23.2,26.8,23.2,3.6,Représentant,74,4
13413,CMD-102550,20250219,20250221,20250403,80,92,1,24,54,222.87,21.0,142.98,12034.98,7720.92,4314.06,Téléphone,43,2
13414,CMD-103942,20250825,20250828,20250930,181,37,1,13,3,22.94,23.3,16.65,68.82,49.95,18.87,Courriel,36,3
13415,CMD-103971,20250827,20250904,20251112,131,157,2,10,12,43.92,16.1,25.21,527.04,302.52,224.52,Téléphone,77,8
13416,CMD-105008,20251212,20251216,,89,11,2,10,13,418.87,20.2,294.52,5445.31,3828.76,1616.55,Représentant,,4
13417,CMD-103978,20250828,20250904,20251018,18,38,1,10,4,504.45,8.6,319.94,2017.8,1279.76,738.04,Représentant,51,7
13418,CMD-103252,20250526,20250529,20250706,64,10,3,29,1,157.06,3.7,88.91,157.06,88.91,68.15,Représentant,41,3
13419,CMD-102353,20250107,20250116,20250318,71,181,2,19,12,596.56,4.5,312.4,7158.72,3748.8,3409.92,Portail web,70,9
13420,CMD-103206,20250520,20250524,,149,11,1,19,3,489.33,6.8,294.52,1467.99,883.56,584.43,Représentant,,4
13421,CMD-104694,20251030,20251102,20251230,130,162,2,39,4,121.7,11.2,68.38,486.8,273.52,213.28,Représentant,61,3
13422,CMD-103904,20250820,20250829,20250917,181,7,2,13,4,78.28,24.2,57.14,313.12,228.56,84.56,Représentant,28,9
13423,CMD-103705,20250726,20250729,20250908,67,42,1,39,12,430.24,2.5,267.02,5162.88,3204.24,1958.64,Portail web,44,3
13424,CMD-103484,20250623,20250630,20250825,203,170,3,19,9,28.19,19.8,16.95,253.71,152.55,101.16,Représentant,63,7
13425,CMD-102386,20250114,20250116,20250301,14,148,1,19,4,394.12,14.3,302.28,1576.48,1209.12,367.36,Téléphone,46,2
13426,CMD-104806,20251112,20251115,,90,134,2,24,6,95.61,13.0,61.77,573.66,370.62,203.04,Représentant,,3
13427,CMD-104568,20251017,20251023,20251209,44,86,2,39,3,115.24,16.3,97.25,345.72,291.75,53.97,Téléphone,53,6
13428,CMD-103678,20250721,20250726,20250820,172,111,1,10,12,201.65,9.0,148.9,2419.8,1786.8,633.0,Représentant,30,5
13429,CMD-103187,20250517,20250524,,48,182,3,39,2,102.29,6.0,58.06,204.58,116.12,88.46,Représentant,,7
13430,CMD-103642,20250715,20250724,20250821,211,1,1,39,12,282.26,15.8,219.63,3387.12,2635.56,751.56,Portail web,37,9
13431,CMD-105090,20251224,20260101,,80,150,2,24,8,501.34,19.9,347.06,4010.72,2776.48,1234.24,Représentant,,8
13432,CMD-102883,20250411,20250416,20250531,58,90,1,18,3,91.45,4.6,58.79,274.35,176.37,97.98,Représentant,50,5
13433,CMD-104349,20250930,20251002,20251115,125,56,2,8,1,448.92,8.7,293.14,448.92,293.14,155.78,Téléphone,46,2
13434,CMD-105097,20251226,20251230,,79,98,2,29,4,429.95,2.5,309.76,1719.8,1239.04,480.76,Téléphone,,4
13435,CMD-103600,20250708,20250710,20250904,184,24,1,8,3,279.34,16.4,189.35,838.02,568.05,269.97,Portail web,58,2
13436,CMD-103773,20250806,20250809,20250927,88,31,3,15,2,506.8,2.4,300.62,1013.6,601.24,412.36,Représentant,52,3
13437,CMD-103901,20250819,20250826,20251009,203,15,2,19,2,404.71,23.8,325.38,809.42,650.76,158.66,Portail web,51,7
13438,CMD-104867,20251120,20251124,,23,99,1,13,3,453.76,8.6,346.57,1361.28,1039.71,321.57,Représentant,,4
13439,CMD-102967,20250421,20250427,20250607,181,54,1,13,6,371.86,20.2,262.94,2231.16,1577.64,653.52,Courriel,47,6
13440,CMD-102933,20250417,20250425,20250622,17,116,1,15,5,66.59,24.9,60.17,332.95,300.85,32.1,Portail web,66,8
13441,CMD-103036,20250430,20250504,20250602,211,101,1,39,6,91.21,15.9,64.26,547.26,385.56,161.7,Téléphone,33,4
