stock_id,date_id,entrepot_id,produit_id,quantite,cout_unitaire,valeur_stock,seuil_minimum,sous_seuil
7948,20250930,2,25,4,149.35,597.4,9,1
7949,20250930,2,137,52,25.59,1330.68,13,0
7950,20240430,2,58,78,146.46,11423.88,17,0
7951,20240930,1,132,71,125.81,8932.51,14,0
7952,20240131,3,181,39,305.97,11932.83,8,0
7953,20250831,3,157,22,25.21,554.62,5,0
7954,20250331,3,67,20,24.27,485.4,6,0
7955,20240630,1,153,9,113.61,1022.49,11,1
7956,20241231,3,172,27,216.67,5850.09,5,0
7957,20240131,2,71,0,301.72,0.0,15,1
7958,20250731,3,104,20,76.7,1534.0,5,0
7959,20241031,2,110,7,178.91,1252.37,12,1
7960,20240131,2,121,1,43.73,43.73,9,1
7961,20240731,2,6,47,178.72,8399.84,10,0
7962,20250331,3,181,45,312.4,14058.0,8,0
7963,20240930,2,124,1,150.61,150.61,12,1
7964,20250430,1,2,45,298.72,13442.4,7,0
7965,20250228,1,29,21,243.45,5112.45,10,0
7966,20251231,3,74,17,130.44,2217.48,5,0
7967,20250331,2,76,15,287.01,4305.15,11,0
7968,20250430,3,45,106,78.37,8307.22,6,0
7969,20240831,3,61,108,75.23,8124.84,7,0
7970,20241130,1,35,20,30.0,600.0,19,0
7971,20240531,2,137,30,25.06,751.8,13,0
7972,20251031,1,22,7,298.47,2089.29,8,1
7973,20240831,1,57,94,19.26,1810.44,17,0
7974,20240930,1,156,66,161.25,10642.5,12,0
7975,20251130,2,74,48,130.44,6261.12,12,0
7976,20250331,1,97,16,214.46,3431.36,12,0
7977,20240229,1,153,15,113.61,1704.15,11,0
7978,20250531,3,131,4,37.08,148.32,6,1
7979,20250930,3,111,8,148.9,1191.2,5,0
7980,20241231,2,82,11,278.39,3062.29,10,0
7981,20251130,3,161,39,64.16,2502.24,6,0
7982,20241031,1,87,85,211.22,17953.7,15,0
7983,20250131,3,156,0,164.64,0.0,5,1
7984,20241231,3,163,27,294.58,7953.66,4,0
7985,20251130,3,29,8,243.45,1947.6,4,0
7986,20241031,1,58,14,146.46,2050.44,18,1
7987,20240531,3,33,103,110.89,11421.67,6,0
7988,20250331,1,151,19,92.25,1752.75,10,0
7989,20250630,1,154,25,329.92,8248.0,13,0
7990,20240831,2,111,1,145.84,145.84,11,1
7991,20241231,1,89,16,157.64,2522.24,12,0
7992,20240930,2,102,37,255.33,9447.21,10,0
7993,20250630,1,142,13,100.93,1312.09,11,0
7994,20240731,3,126,28,130.29,3648.12,5,0
7995,20240131,1,87,9,211.22,1900.98,15,1
7996,20240731,3,98,15,257.11,3856.65,6,0
7997,20250331,3,169,41,282.28,11573.48,6,0
7998,20240331,2,138,18,86.38,1554.84,13,0
7999,20240831,1,40,77,268.77,20695.29,18,0
8000,20250731,2,40,75,274.41,20580.75,17,0
8001,20240731,1,64,66,69.43,4582.38,15,0
8002,20240731,2,133,0,61.66,0.0,15,1
8003,20250831,2,17,15,313.71,4705.65,13,0
8004,20240531,1,127,26,170.72,4438.72,15,0
8005,20250228,1,144,18,98.33,1769.94,15,0
8006,20250228,1,181,15,312.4,4686.0,18,1
8007,20250228,2,156,12,164.64,1975.68,11,0
8008,20241231,2,109,10,303.82,3038.2,10,0
8009,20250630,1,30,56,119.13,6671.28,11,0
8010,20241130,3,145,95,108.83,10338.85,7,0
8011,20250531,2,138,5,88.19,440.95,13,1
8012,20250930,1,13,13,315.34,4099.42,12,0
8013,20250331,1,133,30,62.95,1888.5,16,0
8014,20250630,2,129,8,46.45,371.6,19,1
8015,20250731,2,152,5,271.4,1357.0,9,1
8016,20240229,1,64,7,69.43,486.01,15,1
8017,20251130,2,59,17,391.48,6655.16,16,0
8018,20250831,1,153,9,116.0,1044.0,11,1
8019,20240731,1,56,100,287.11,28711.0,19,0
8020,20240930,3,127,91,170.72,15535.52,6,0
8021,20240630,1,108,68,166.46,11319.28,14,0
8022,20250930,1,43,26,300.28,7807.28,15,0
8023,20241031,1,34,2,151.89,303.78,13,1
8024,20251130,2,148,54,302.28,16323.12,11,0
8025,20241130,1,32,5,339.97,1699.85,13,1
8026,20250630,3,108,84,169.96,14276.64,6,0
8027,20250731,1,109,11,310.2,3412.2,11,0
8028,20240430,3,27,105,249.72,26220.6,6,0
8029,20250131,2,96,0,174.33,0.0,10,1
8030,20240131,2,33,4,110.89,443.56,13,1
8031,20251231,2,66,6,240.06,1440.36,9,1
8032,20241231,1,4,8,155.56,1244.48,11,1
8033,20250930,3,178,46,119.43,5493.78,7,0
8034,20250630,2,27,63,254.96,16062.48,14,0
8035,20240930,1,71,89,301.72,26853.08,16,0
8036,20240630,1,59,77,324.94,25020.38,16,0
8037,20240229,3,26,17,241.74,4109.58,4,0
8038,20240731,2,85,14,40.9,572.6,9,0
8039,20240831,1,140,15,40.41,606.15,12,0
8040,20250430,1,1,45,186.13,8375.85,9,0
8041,20251031,1,47,26,71.53,1859.78,15,0
8042,20240229,1,74,14,108.27,1515.78,13,0
8043,20250331,1,87,19,215.66,4097.54,15,0
8044,20240731,1,163,16,294.58,4713.28,11,0
8045,20250531,2,168,19,229.43,4359.17,12,0
8046,20240831,3,163,46,294.58,13550.68,4,0
8047,20250131,2,79,0,147.87,0.0,12,1
8048,20240531,1,32,71,339.97,24137.87,13,0
8049,20250430,1,168,31,229.43,7112.33,13,0
8050,20240331,3,47,98,70.06,6865.88,6,0
8051,20240831,1,174,25,165.53,4138.25,13,0
8052,20250630,3,130,0,323.89,0.0,6,1
8053,20250228,3,121,10,44.65,446.5,4,0
8054,20240430,3,21,69,201.55,13906.95,5,0
8055,20240131,2,55,0,209.35,0.0,15,1
8056,20251130,3,45,20,78.37,1567.4,6,0
8057,20250731,1,103,14,154.84,2167.76,13,0
8058,20240731,2,41,63,159.88,10072.44,15,0
8059,20240131,1,35,11,30.0,330.0,19,1
8060,20251231,1,32,10,409.59,4095.9,13,1
8061,20240131,2,103,9,151.66,1364.94,12,1
8062,20250228,3,27,19,254.96,4844.24,6,0
8063,20240430,3,127,15,170.72,2560.8,6,0
8064,20240229,2,27,18,249.72,4494.96,14,0
8065,20251031,2,71,75,363.51,27263.25,15,0
8066,20241231,1,182,35,56.87,1990.45,14,0
8067,20250930,1,86,63,97.25,6126.75,12,0
8068,20250731,1,90,8,69.37,554.96,12,1
8069,20240131,1,111,3,145.84,437.52,12,1
8070,20241031,2,164,9,98.38,885.42,10,1
8071,20250430,2,34,49,155.08,7598.92,12,0
8072,20250228,1,2,6,298.72,1792.32,7,1
8073,20251031,1,113,2,281.81,563.62,10,1
8074,20250228,1,91,9,284.93,2564.37,11,1
8075,20240630,3,168,28,224.71,6291.88,5,0
8076,20250731,3,57,88,23.2,2041.6,7,0
8077,20240430,2,49,75,30.58,2293.5,17,0
8078,20240131,1,47,16,70.06,1120.96,15,0
8079,20250331,3,2,0,298.72,0.0,3,1
8080,20241031,3,40,20,268.77,5375.4,7,0
8081,20250930,2,1,12,219.63,2635.56,8,0
8082,20250630,1,37,123,16.65,2047.95,22,0
8083,20250930,2,34,23,182.99,4208.77,12,0
8084,20240131,2,85,10,40.9,409.0,9,0
8085,20240331,1,37,121,16.31,1973.51,22,0
8086,20251130,1,138,80,88.19,7055.2,14,0
8087,20250630,1,161,36,64.16,2309.76,14,0
8088,20250630,3,94,13,124.3,1615.9,5,0
8089,20240229,1,160,24,40.71,977.04,15,0
8090,20250731,3,17,87,313.71,27292.77,6,0
8091,20241130,2,104,5,75.12,375.6,11,1
8092,20241231,1,135,82,39.89,3270.98,15,0
8093,20250731,3,71,0,363.51,0.0,7,1
8094,20240531,3,134,9,60.5,544.5,4,0
8095,20240831,3,117,12,98.28,1179.36,4,0
8096,20240930,1,171,34,83.7,2845.8,12,0
8097,20250131,1,155,16,329.15,5266.4,17,1
8098,20250831,3,82,75,335.4,25155.0,4,0
8099,20240331,2,101,18,62.94,1132.92,12,0
8100,20250930,1,28,19,143.73,2730.87,14,0
8101,20240831,2,79,50,144.83,7241.5,12,0
8102,20241130,1,170,35,16.6,581.0,12,0
8103,20250831,1,43,60,300.28,18016.8,15,0
8104,20240331,1,105,11,166.12,1827.32,12,1
8105,20250228,1,107,11,150.54,1655.94,14,1
8106,20250331,3,148,3,302.28,906.84,5,1
8107,20250228,1,169,25,282.28,7057.0,14,0
8108,20250228,2,92,3,142.98,428.94,14,1
8109,20251231,2,46,8,372.17,2977.36,17,1
8110,20240930,1,149,97,108.85,10558.45,18,0
8111,20250930,1,174,21,169.01,3549.21,13,0
8112,20250630,1,44,82,199.55,16363.1,17,0
8113,20250831,2,139,3,203.11,609.33,16,1
8114,20241031,1,37,26,16.31,424.06,22,0
8115,20250331,1,117,19,100.34,1906.46,10,0
8116,20250731,2,113,8,281.81,2254.48,9,1
8117,20250228,3,97,15,214.46,3216.9,5,0
8118,20240531,1,132,13,125.81,1635.53,14,1
8119,20240430,2,158,20,180.81,3616.2,15,0
8120,20250531,3,2,39,298.72,11650.08,3,0
8121,20250731,3,122,8,212.67,1701.36,4,0
8122,20250731,1,150,10,347.06,3470.6,14,1
8123,20250331,1,134,11,61.77,679.47,10,0
8124,20250531,3,88,12,404.63,4855.56,4,0
8125,20240430,1,159,39,166.16,6480.24,20,0
8126,20240229,2,89,11,157.64,1734.04,11,0
8127,20241231,3,178,34,116.97,3976.98,7,0
8128,20250930,3,88,66,404.63,26705.58,4,0
8129,20251031,1,85,54,49.28,2661.12,10,0
8130,20250131,2,58,25,149.54,3738.5,17,0
8131,20240630,2,71,10,301.72,3017.2,15,1
8132,20250831,3,162,48,68.38,3282.24,6,0
8133,20241130,2,96,32,170.74,5463.68,10,0
8134,20250531,1,45,73,78.37,5721.01,16,0
8135,20250831,3,153,11,116.0,1276.0,4,0
8136,20240331,1,70,6,39.88,239.28,10,1
8137,20240630,1,144,0,96.31,0.0,15,1
8138,20251130,1,107,0,150.54,0.0,14,1
8139,20241130,1,126,7,130.29,912.03,12,1
8140,20250930,3,120,24,186.72,4481.28,5,0
8141,20250131,3,150,15,347.06,5205.9,6,0
8142,20251231,2,118,14,343.17,4804.38,12,0
8143,20250430,2,4,39,158.83,6194.37,10,0
8144,20250131,2,38,38,319.94,12157.72,20,0
8145,20250228,1,141,8,314.24,2513.92,10,1
8146,20240430,1,155,28,322.38,9026.64,17,0
8147,20241130,2,167,29,205.42,5957.18,12,0
8148,20250930,1,65,71,155.19,11018.49,12,0
8149,20240630,1,168,11,224.71,2471.81,13,1
8150,20251231,1,107,2,150.54,301.08,14,1
8151,20250630,2,47,66,71.53,4720.98,14,0
8152,20241231,1,90,12,57.58,690.96,12,0
8153,20240131,2,56,9,287.11,2583.99,18,1
8154,20250430,3,156,7,164.64,1152.48,5,0
8155,20250630,2,116,75,60.17,4512.75,16,0
8156,20250731,3,68,16,342.49,5479.84,5,0
8157,20241231,2,84,18,312.0,5616.0,12,0
8158,20250731,3,141,31,314.24,9741.44,4,0
8159,20240131,2,86,26,80.72,2098.72,11,0
8160,20240430,1,112,64,65.64,4200.96,13,0
8161,20241130,2,180,28,93.34,2613.52,14,0
8162,20240131,1,50,18,291.69,5250.42,19,1
8163,20250331,1,175,43,96.85,4164.55,17,0
8164,20250430,3,90,14,58.79,823.06,5,0
8165,20250131,1,95,4,54.77,219.08,8,1
8166,20240831,1,77,76,167.57,12735.32,14,0
8167,20250430,1,151,13,92.25,1199.25,10,0
8168,20250228,2,160,24,41.56,997.44,14,0
8169,20240229,2,4,5,155.56,777.8,10,1
8170,20240831,2,31,12,294.44,3533.28,13,1
8171,20251231,3,63,11,247.24,2719.64,9,0
8172,20240229,2,47,13,70.06,910.78,14,1
8173,20250731,1,44,86,199.55,17161.3,17,0
8174,20240630,1,9,53,66.28,3512.84,9,0
8175,20250131,3,145,26,111.12,2889.12,7,0
8176,20241031,2,154,43,323.13,13894.59,12,0
8177,20240331,2,156,1,161.25,161.25,11,1
8178,20240430,2,129,13,45.49,591.37,19,1
8179,20250331,3,177,36,215.66,7763.76,5,0
8180,20250630,1,113,50,281.81,14090.5,10,0
8181,20250228,1,99,8,293.7,2349.6,12,1
8182,20250930,2,28,19,143.73,2730.87,13,0
8183,20250331,3,166,35,217.35,7607.25,5,0
8184,20240331,1,109,27,303.82,8203.14,11,0
8185,20251130,2,91,48,336.22,16138.56,11,0
8186,20250630,1,121,45,44.65,2009.25,10,0
8187,20240831,1,181,22,305.97,6731.34,18,0
8188,20250831,2,31,10,300.62,3006.2,13,1
8189,20240731,1,47,92,70.06,6445.52,15,0
8190,20240930,2,71,74,301.72,22327.28,15,0
8191,20240531,3,19,76,170.21,12935.96,5,0
8192,20251130,1,28,13,143.73,1868.49,14,1
8193,20240731,2,77,8,167.57,1340.56,13,1
8194,20250531,1,68,11,342.49,3767.39,13,1
8195,20251130,3,76,83,338.68,28110.44,5,0
8196,20251231,2,67,15,28.64,429.6,13,0
8197,20251231,1,122,4,212.67,850.68,11,1
8198,20240731,2,160,37,40.71,1506.27,14,0
8199,20250430,3,165,26,107.92,2805.92,5,0
8200,20251130,1,134,55,61.77,3397.35,10,0
8201,20240831,2,118,6,336.11,2016.66,12,1
8202,20251130,3,97,51,253.06,12906.06,5,0
8203,20250430,3,179,34,231.35,7865.9,5,0
8204,20240831,1,149,29,108.85,3156.65,18,0
8205,20251231,3,117,17,100.34,1705.78,4,0
8206,20250930,1,159,28,169.65,4750.2,20,0
8207,20251231,1,154,77,329.92,25403.84,13,0
8208,20240531,1,138,12,86.38,1036.56,14,1
8209,20240630,2,146,12,220.88,2650.56,14,1
8210,20240229,1,17,9,307.26,2765.34,14,1
8211,20240630,2,101,4,62.94,251.76,12,1
8212,20240630,2,25,42,146.28,6143.76,9,0
8213,20240630,2,179,22,226.59,4984.98,12,0
8214,20240831,1,115,5,46.26,231.3,11,1
8215,20250331,1,65,18,131.52,2367.36,12,0
8216,20250228,2,116,9,60.17,541.53,16,1
8217,20251130,2,48,13,33.51,435.63,15,1
8218,20240531,2,111,50,145.84,7292.0,11,0
8219,20250531,3,89,17,189.92,3228.64,5,0
8220,20250131,3,88,0,342.9,0.0,4,1
8221,20240430,3,133,21,61.66,1294.86,7,0
8222,20250531,3,47,92,71.53,6580.76,6,0
8223,20251031,2,1,3,219.63,658.89,8,1
8224,20250531,3,112,76,67.02,5093.52,5,0
8225,20251130,1,26,2,246.82,493.64,11,1
8226,20251231,2,175,32,96.85,3099.2,16,0
8227,20240131,1,169,30,276.47,8294.1,14,0
8228,20251031,2,101,56,75.83,4246.48,12,0
8229,20250531,3,17,68,313.71,21332.28,6,0
8230,20240229,1,63,18,242.15,4358.7,21,1
8231,20250930,2,170,23,16.95,389.85,12,0
8232,20250930,3,126,21,133.03,2793.63,5,0
8233,20250531,1,104,60,76.7,4602.0,11,0
8234,20251130,3,50,43,297.82,12806.26,8,0
8235,20251231,2,146,70,225.52,15786.4,14,0
8236,20250731,1,100,9,369.19,3322.71,11,1
8237,20250731,2,131,19,37.08,704.52,13,0
8238,20240930,2,96,48,170.74,8195.52,10,0
8239,20250228,1,102,9,260.69,2346.21,10,1
8240,20240930,3,38,25,313.36,7834.0,9,0
8241,20250131,3,167,39,209.73,8179.47,5,0
8242,20240131,2,36,8,159.06,1272.48,18,1
8243,20240331,3,97,20,210.05,4201.0,5,0
8244,20250131,3,41,11,163.24,1795.64,7,0
8245,20250831,2,156,6,164.64,987.84,11,1
8246,20251130,1,69,62,239.15,14827.3,12,0
8247,20250531,2,161,17,64.16,1090.72,13,0
8248,20240331,2,173,13,207.98,2703.74,15,1
8249,20240930,1,24,20,185.46,3709.2,12,0
8250,20250531,3,36,120,191.63,22995.6,8,0
8251,20250930,1,170,20,16.95,339.0,12,0
8252,20240930,1,63,35,242.15,8475.25,21,0
8253,20240331,2,48,72,32.82,2363.04,15,0
8254,20240831,3,72,76,196.62,14943.12,5,0
8255,20250630,2,90,3,69.37,208.11,11,1
8256,20240831,2,21,0,201.55,0.0,11,1
8257,20240731,2,123,8,129.56,1036.48,13,1
8258,20250731,2,3,47,227.23,10679.81,10,0
8259,20240930,2,135,77,39.89,3071.53,14,0
8260,20250630,3,28,83,143.73,11929.59,6,0
8261,20240930,1,58,7,146.46,1025.22,18,1
8262,20240831,3,107,10,147.44,1474.4,6,0
8263,20251031,2,74,48,130.44,6261.12,12,0
8264,20241231,3,150,85,339.92,28893.2,6,0
8265,20251031,1,162,31,68.38,2119.78,14,0
8266,20241130,2,134,47,60.5,2843.5,10,0
8267,20251130,2,4,0,158.83,0.0,10,1
8268,20240131,2,40,35,268.77,9406.95,17,0
8269,20250331,2,79,9,147.87,1330.83,12,1
8270,20240930,1,26,3,241.74,725.22,11,1
8271,20241130,1,118,0,336.11,0.0,13,1
8272,20241031,3,124,30,150.61,4518.3,5,0
8273,20250430,2,96,8,174.33,1394.64,10,1
8274,20251231,3,134,62,61.77,3829.74,4,0
8275,20240331,3,82,16,278.39,4454.24,4,0
8276,20241130,3,45,11,76.76,844.36,6,0
8277,20240430,2,19,62,170.21,10553.02,11,0
8278,20240229,1,176,20,322.02,6440.4,17,0
8279,20251231,1,93,13,159.25,2070.25,10,0
8280,20240531,1,23,86,239.29,20578.94,14,0
8281,20241031,1,153,62,113.61,7043.82,11,0
8282,20241031,3,78,51,197.64,10079.64,4,0
8283,20250430,2,169,31,282.28,8750.68,13,0
8284,20240531,3,52,114,179.27,20436.78,7,0
8285,20240930,2,131,56,36.32,2033.92,13,0
8286,20241031,2,72,57,196.62,11207.34,12,0
8287,20251130,3,19,24,205.07,4921.68,5,0
8288,20240930,2,59,12,324.94,3899.28,16,1
8289,20240531,1,4,58,155.56,9022.48,11,0
8290,20251231,3,116,38,60.17,2286.46,7,0
8291,20250731,1,86,11,97.25,1069.75,12,1
8292,20240831,2,134,1,60.5,60.5,10,1
8293,20250930,2,36,11,191.63,2107.93,18,1
8294,20241130,2,76,53,281.11,14898.83,11,0
8295,20241231,3,43,13,294.1,3823.3,6,0
8296,20250831,1,143,5,220.45,1102.25,13,1
8297,20240331,1,29,5,238.44,1192.2,10,1
8298,20251130,1,113,17,281.81,4790.77,10,0
8299,20250331,2,2,3,298.72,896.16,7,1
8300,20251031,2,89,48,189.92,9116.16,11,0
8301,20240131,1,77,24,167.57,4021.68,14,0
8302,20250831,1,5,7,208.35,1458.45,13,1
8303,20250131,2,108,11,169.96,1869.56,13,1
8304,20250531,3,37,126,16.65,2097.9,9,0
8305,20250731,3,51,120,79.76,9571.2,8,0
8306,20241031,1,92,62,140.04,8682.48,15,0
8307,20240531,2,174,24,165.53,3972.72,12,0
8308,20250531,2,84,3,375.89,1127.67,12,1
8309,20250430,1,105,55,169.61,9328.55,12,0
8310,20250430,3,180,13,95.3,1238.9,6,0
8311,20251231,1,171,20,85.46,1709.2,12,0
8312,20241031,1,12,23,68.19,1568.37,11,0
8313,20240831,3,149,27,108.85,2938.95,7,0
8314,20240229,2,36,16,159.06,2544.96,18,1
8315,20250131,3,122,19,212.67,4040.73,4,0
8316,20250930,3,17,12,313.71,3764.52,6,0
8317,20240630,2,144,2,96.31,192.62,14,1
8318,20250731,2,67,19,28.64,544.16,13,0
8319,20240331,1,159,24,166.16,3987.84,20,0
8320,20240531,2,14,53,26.62,1410.86,14,0
8321,20250131,2,142,7,100.93,706.51,10,1
8322,20250430,3,63,124,247.24,30657.76,9,0
8323,20240331,2,142,18,98.85,1779.3,10,0
8324,20250228,1,137,23,25.59,588.57,13,0
8325,20250430,1,23,64,244.32,15636.48,14,0
8326,20250430,1,81,19,309.18,5874.42,13,0
8327,20240531,2,49,75,30.58,2293.5,17,0
8328,20240229,2,121,15,43.73,655.95,9,0
8329,20251231,1,5,25,208.35,5208.75,13,0
8330,20240131,1,95,0,53.64,0.0,8,1
8331,20240930,1,155,101,322.38,32560.38,17,0
8332,20250228,3,108,19,169.96,3229.24,6,0
8333,20240430,2,171,20,83.7,1674.0,12,0
8334,20240930,1,111,14,145.84,2041.76,12,0
8335,20240630,3,68,15,284.28,4264.2,5,0
8336,20251031,2,152,40,271.4,10856.0,9,0
8337,20251130,3,111,2,148.9,297.8,5,1
8338,20250331,2,40,75,274.41,20580.75,17,0
8339,20251031,3,111,15,148.9,2233.5,5,0
8340,20240831,2,149,23,108.85,2503.55,17,0
8341,20250630,2,66,8,240.06,1920.48,9,1
8342,20240930,3,130,91,317.23,28867.93,6,0
8343,20250228,3,103,13,154.84,2012.92,5,0
8344,20240630,1,42,130,261.53,33998.9,23,0
8345,20240930,3,172,38,216.67,8233.46,5,0
8346,20251231,2,163,22,300.77,6616.94,10,0
8347,20240229,1,92,25,140.04,3501.0,15,0
8348,20240531,2,44,63,195.45,12313.35,16,0
8349,20240430,3,156,14,161.25,2257.5,5,0
8350,20250331,2,164,24,100.45,2410.8,10,0
8351,20250331,1,21,0,205.78,0.0,12,1
8352,20240930,3,51,20,78.12,1562.4,8,0
8353,20240430,3,98,15,257.11,3856.65,6,0
8354,20240731,2,178,39,116.97,4561.83,16,0
8355,20250930,2,135,52,40.73,2117.96,14,0
8356,20240630,3,130,14,317.23,4441.22,6,0
8357,20240831,2,2,6,292.58,1755.48,7,1
8358,20251130,1,111,22,148.9,3275.8,12,0
8359,20251231,3,112,14,67.02,938.28,5,0
8360,20250630,1,5,68,208.35,14167.8,13,0
8361,20240831,1,158,19,180.81,3435.39,16,0
8362,20250430,1,67,9,24.27,218.43,14,1
8363,20251130,2,162,35,68.38,2393.3,14,0
8364,20241130,2,173,13,207.98,2703.74,15,1
8365,20250131,1,154,13,329.92,4288.96,13,0
8366,20250131,3,121,9,44.65,401.85,4,0
8367,20250930,1,150,91,347.06,31582.46,14,0
8368,20240731,3,124,25,150.61,3765.25,5,0
8369,20250228,1,117,0,100.34,0.0,10,1
8370,20240430,1,68,13,284.28,3695.64,13,0
8371,20250630,1,75,16,71.97,1151.52,13,0
8372,20250430,2,107,59,150.54,8881.86,13,0
8373,20240331,3,75,26,59.74,1553.24,5,0
8374,20240131,2,44,14,195.45,2736.3,16,1
8375,20250430,1,86,12,82.42,989.04,12,0
8376,20250331,1,119,17,59.67,1014.39,11,0
8377,20251231,1,23,15,244.32,3664.8,14,0
8378,20251031,1,135,87,40.73,3543.51,15,0
8379,20241031,3,149,87,108.85,9469.95,7,0
8380,20240331,1,47,68,70.06,4764.08,15,0
8381,20251130,1,171,33,85.46,2820.18,12,0
8382,20241231,2,80,7,173.12,1211.84,11,1
8383,20250430,1,85,12,41.76,501.12,10,0
8384,20250630,1,107,88,150.54,13247.52,14,0
8385,20240131,2,29,4,238.44,953.76,10,1
8386,20251031,1,32,0,409.59,0.0,13,1
8387,20250731,3,132,17,128.45,2183.65,6,0
8388,20240930,1,20,15,32.44,486.6,16,1
8389,20250831,2,99,53,346.57,18368.21,11,0
8390,20250731,3,40,107,274.41,29361.87,7,0
8391,20240731,1,115,21,46.26,971.46,11,0
8392,20250228,3,63,18,247.24,4450.32,9,0
8393,20250731,3,38,120,319.94,38392.8,9,0
8394,20241231,2,128,47,77.25,3630.75,10,0
8395,20250930,1,52,21,183.03,3843.63,17,0
8396,20240930,3,180,45,93.34,4200.3,6,0
8397,20250831,3,99,70,346.57,24259.9,5,0
8398,20251231,2,149,58,111.14,6446.12,17,0
8399,20240731,2,169,15,276.47,4147.05,13,0
8400,20250228,3,120,17,186.72,3174.24,5,0
8401,20240531,1,56,107,287.11,30720.77,19,0
8402,20251130,2,1,1,219.63,219.63,8,1
8403,20250331,1,80,10,176.76,1767.6,12,1
8404,20250430,2,27,58,254.96,14787.68,14,0
8405,20250228,3,55,21,213.75,4488.75,7,0
8406,20241031,1,85,56,40.9,2290.4,10,0
8407,20250930,3,112,7,67.02,469.14,5,0
8408,20251031,2,117,6,100.34,602.04,10,1
8409,20250531,2,157,24,25.21,605.04,12,0
8410,20250630,2,124,50,153.77,7688.5,12,0
8411,20250831,3,140,17,41.26,701.42,5,0
8412,20251130,2,101,65,75.83,4928.95,12,0
8413,20250430,1,18,37,247.17,9145.29,6,0
8414,20251130,1,89,59,189.92,11205.28,12,0
8415,20240531,1,29,47,238.44,11206.68,10,0
8416,20241031,2,99,59,287.66,16971.94,11,0
8417,20241130,2,108,16,166.46,2663.36,13,0
8418,20251031,2,28,1,143.73,143.73,13,1
8419,20250531,3,71,16,363.51,5816.16,7,0
8420,20250331,3,109,16,310.2,4963.2,4,0
8421,20250731,1,29,61,243.45,14850.45,10,0
8422,20251031,2,86,56,97.25,5446.0,11,0
8423,20241130,2,29,15,238.44,3576.6,10,0
8424,20240229,1,44,0,195.45,0.0,17,1
8425,20240531,1,162,32,66.97,2143.04,14,0
8426,20250531,3,133,11,62.95,692.45,7,0
8427,20250430,1,62,89,114.9,10226.1,17,0
8428,20240731,1,48,69,32.82,2264.58,16,0
8429,20250228,3,16,0,224.02,0.0,4,1
8430,20250831,2,106,12,340.08,4080.96,13,1
8431,20240229,3,130,11,317.23,3489.53,6,0
8432,20241231,3,120,20,182.88,3657.6,5,0
8433,20250531,3,43,84,300.28,25223.52,6,0
8434,20250228,3,36,15,162.4,2436.0,8,0
8435,20241130,3,73,84,255.0,21420.0,6,0
8436,20251231,2,39,9,122.17,1099.53,18,1
8437,20240630,2,14,62,26.62,1650.44,14,0
8438,20241130,3,172,40,216.67,8666.8,5,0
8439,20250131,1,140,7,41.26,288.82,12,1
8440,20240531,1,80,8,173.12,1384.96,12,1
8441,20250331,1,161,31,64.16,1988.96,14,0
8442,20240331,1,32,25,339.97,8499.25,13,0
8443,20240831,2,42,113,261.53,29552.89,22,0
8444,20240430,2,174,15,165.53,2482.95,12,0
8445,20240630,2,82,1,278.39,278.39,10,1
8446,20240331,1,86,21,80.72,1695.12,12,0
8447,20241130,2,49,8,30.58,244.64,17,1
8448,20240930,1,17,2,307.26,614.52,14,1
8449,20251130,3,54,19,262.94,4995.86,7,0
8450,20240229,2,3,2,188.61,377.22,10,1
8451,20240430,2,66,5,199.26,996.3,9,1
8452,20240630,2,10,51,87.08,4441.08,11,0
8453,20250430,2,51,78,79.76,6221.28,17,0
8454,20240831,1,82,64,278.39,17816.96,11,0
8455,20240430,1,121,55,43.73,2405.15,10,0
8456,20250831,3,141,12,314.24,3770.88,4,0
8457,20251130,1,117,22,100.34,2207.48,10,0
8458,20240930,3,99,77,287.66,22149.82,5,0
8459,20250630,1,104,66,76.7,5062.2,11,0
8460,20250930,1,137,78,25.59,1996.02,13,0
8461,20251031,2,59,14,391.48,5480.72,16,1
8462,20251130,2,89,56,189.92,10635.52,11,0
8463,20250531,1,51,86,79.76,6859.36,18,0
8464,20250331,1,137,17,25.59,435.03,13,0
8465,20240131,3,161,38,62.84,2387.92,6,0
8466,20251231,1,173,35,212.35,7432.25,16,0
8467,20240430,3,140,6,40.41,242.46,5,0
8468,20250731,1,96,16,205.7,3291.2,10,0
8469,20250630,2,102,0,260.69,0.0,10,1
8470,20241031,1,39,35,119.66,4188.1,19,0
8471,20240731,3,76,5,281.11,1405.55,5,0
8472,20251031,2,69,53,239.15,12674.95,11,0
8473,20240731,2,55,72,209.35,15073.2,15,0
8474,20240731,2,162,18,66.97,1205.46,14,0
8475,20240531,1,37,139,16.31,2267.09,22,0
8476,20250630,3,19,77,205.07,15790.39,5,0
8477,20250630,3,181,74,312.4,23117.6,8,0
8478,20251031,1,66,47,240.06,11282.82,10,0
8479,20240430,1,144,5,96.31,481.55,15,1
8480,20250228,2,161,12,64.16,769.92,13,1
8481,20250531,2,66,5,240.06,1200.3,9,1
8482,20240531,2,116,77,58.93,4537.61,16,0
8483,20250630,1,64,73,70.89,5174.97,15,0
8484,20250831,1,109,9,310.2,2791.8,11,1
8485,20240731,3,27,88,249.72,21975.36,6,0
8486,20241031,2,158,32,180.81,5785.92,15,0
8487,20250430,3,61,136,76.81,10446.16,7,0
